master_release,path,dominant_r,dominant_g,dominant_b,gender,age,dominant_race,emotion,Blues,Brass & Military,Children's,Classical,Electronic,"Folk, World, & Country",Funk&Soul,Hip Hop,Jazz,Latin,Non-Music,Pop,Reggae,Rock,Stage & Screen
58765,Jazz\58765.jpeg,122,115,99,Man,32,indian,"{'angry': 21.64618968963623, 'disgust': 1.6480152797981873e-07, 'fear': 1.7555592581629753, 'happy': 1.911485195159912, 'sad': 5.742036551237106, 'surprise': 0.1140148495323956, 'neutral': 68.83071064949036}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58767,Jazz\58767.jpeg,137,136,140,Man,38,middle eastern,"{'angry': 0.09855063399299979, 'disgust': 3.942594162253954e-06, 'fear': 1.15635609254241, 'happy': 0.4103217273950577, 'sad': 1.606474630534649, 'surprise': 0.12632303405553102, 'neutral': 96.60196900367737}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
59177,Jazz\59177.jpeg,147,87,55,Man,39,black,"{'angry': 0.24586109512961477, 'disgust': 3.3295150667100634e-05, 'fear': 0.12548042743536397, 'happy': 9.141119369335136, 'sad': 7.451078739826604, 'surprise': 0.0018613124866378485, 'neutral': 83.03456801382113}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60238,Jazz\60238.jpeg,111,93,86,Man,36,middle eastern,"{'angry': 1.8363820388913155, 'disgust': 3.322004449302085e-07, 'fear': 0.7372496649622917, 'happy': 0.0017276577636948787, 'sad': 11.136820912361145, 'surprise': 1.2312958119764517e-05, 'neutral': 86.28780841827393}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61670,Jazz\61670.jpeg,48,34,38,Man,33,black,"{'angry': 0.8522573858499527, 'disgust': 3.3523029685511574e-06, 'fear': 0.02015345962718129, 'happy': 5.06858266890049, 'sad': 33.30761194229126, 'surprise': 0.0002818679604388308, 'neutral': 60.751110315322876}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61722,Jazz\61722.jpeg,135,121,120,Man,29,black,"{'angry': 3.3830128610134125, 'disgust': 1.6679225778304385e-07, 'fear': 6.822333484888077, 'happy': 0.0018061138689517975, 'sad': 50.243377685546875, 'surprise': 4.632526326986408e-05, 'neutral': 39.54942226409912}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61734,Jazz\61734.jpeg,63,60,56,Man,41,white,"{'angry': 3.890340030193329, 'disgust': 0.0003793252744799247, 'fear': 41.50543212890625, 'happy': 2.94160162894741e-06, 'sad': 54.33970093727112, 'surprise': 2.1389324089682304e-06, 'neutral': 0.2641482278704643}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
68054,Jazz\68054.jpeg,106,100,84,Man,31,middle eastern,"{'angry': 2.819338663597266, 'disgust': 0.001046420732421704, 'fear': 3.814246795863295, 'happy': 0.05670321894994748, 'sad': 14.910904775750067, 'surprise': 0.0007964878892405425, 'neutral': 78.39696068799964}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72301,Jazz\72301.jpeg,123,115,112,Man,26,black,"{'angry': 30.87816834449768, 'disgust': 1.1170381064573576e-06, 'fear': 0.16883601201698184, 'happy': 0.0020907460566377267, 'sad': 9.556375443935394, 'surprise': 0.004989923763787374, 'neutral': 59.389543533325195}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72372,Jazz\72372.jpeg,170,145,164,Man,39,asian,"{'angry': 3.459864854812622, 'disgust': 2.2761337703514073e-06, 'fear': 7.234795391559601, 'happy': 84.87839102745056, 'sad': 0.2141804900020361, 'surprise': 1.6276508569717407, 'neutral': 2.585114724934101}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75603,Jazz\75603.jpeg,101,58,46,Man,26,middle eastern,"{'angry': 0.1280390308238566, 'disgust': 2.0807256362331827e-05, 'fear': 77.83670425415039, 'happy': 0.2836617408320308, 'sad': 18.61717849969864, 'surprise': 0.1914269640110433, 'neutral': 2.9429681599140167}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75645,Jazz\75645.jpeg,206,192,184,Man,26,white,"{'angry': 1.2881003156662176, 'disgust': 0.008684322319036935, 'fear': 88.85638051369074, 'happy': 0.0006402339676773166, 'sad': 9.84035938026663, 'surprise': 0.0027648338629625434, 'neutral': 0.0030732780955171194}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75686,Jazz\75686.jpeg,82,67,62,Man,40,middle eastern,"{'angry': 0.9079917875225417, 'disgust': 1.704124161216424e-05, 'fear': 2.112101703113419, 'happy': 0.009278280602358243, 'sad': 86.27089776223289, 'surprise': 4.004655761445174e-05, 'neutral': 10.699670654515662}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75898,Jazz\75898.jpeg,155,133,121,Man,30,white,"{'angry': 0.03750708352350941, 'disgust': 0.00012500733709428535, 'fear': 92.53390386902713, 'happy': 5.485902681106489, 'sad': 0.49954204072308783, 'surprise': 0.6968105627185441, 'neutral': 0.7462095448350635}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75913,Jazz\75913.jpeg,143,139,122,Man,31,middle eastern,"{'angry': 0.002566114323004273, 'disgust': 1.0214018156987773e-14, 'fear': 0.3182043700759852, 'happy': 2.1064557056182477e-07, 'sad': 99.63190551184482, 'surprise': 2.4133817268344624e-08, 'neutral': 0.047327697214619484}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
79692,Jazz\79692.jpeg,77,63,72,Man,30,white,"{'angry': 1.5531610691941422, 'disgust': 0.0038344127927230844, 'fear': 1.0074451234904005, 'happy': 4.238847523262949, 'sad': 4.631896593087709, 'surprise': 0.0997518132292815, 'neutral': 88.46506407648707}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92932,Jazz\92932.jpeg,81,69,68,Man,29,black,"{'angry': 0.09557028533890843, 'disgust': 9.005179322230106e-05, 'fear': 0.005352930020308122, 'happy': 7.193496823310852, 'sad': 0.9747936390340328, 'surprise': 0.009549903916195035, 'neutral': 91.72114729881287}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
113529,Latin\113529.jpeg,123,106,111,Man,25,white,"{'angry': 1.680588722229004, 'disgust': 1.0057991765843877e-10, 'fear': 0.003666562042781152, 'happy': 0.0008028080628719181, 'sad': 0.9419264271855354, 'surprise': 1.070944080083791e-05, 'neutral': 97.37300872802734}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127843,Latin\127843.jpeg,117,96,84,Man,42,indian,"{'angry': 18.88241320848465, 'disgust': 0.010090850992128253, 'fear': 2.804267592728138, 'happy': 0.04253461956977844, 'sad': 28.800931572914124, 'surprise': 0.0011608944078034256, 'neutral': 49.45859611034393}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1984570,Latin\1984570.jpeg,167,163,162,Man,29,middle eastern,"{'angry': 6.187880791678334, 'disgust': 0.008542682626551598, 'fear': 1.558800042116637, 'happy': 0.022113279830198906, 'sad': 83.8461537544544, 'surprise': 0.0009334735092559278, 'neutral': 8.375572159818153}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2196514,Latin\2196514.jpeg,145,165,169,Man,29,indian,"{'angry': 45.17933101530856, 'disgust': 9.45508883145176e-07, 'fear': 0.008501878398582541, 'happy': 54.41337552150342, 'sad': 0.09767608135125526, 'surprise': 9.428355263386667e-05, 'neutral': 0.3010203775626646}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
271727,Latin\271727.jpeg,128,143,135,Man,31,white,"{'angry': 0.00019355632048245752, 'disgust': 2.4199451331696764e-06, 'fear': 0.0024101283997879364, 'happy': 65.17272591590881, 'sad': 0.004236342283547856, 'surprise': 0.007445655501214787, 'neutral': 34.812989830970764}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
283644,Latin\283644.jpeg,91,45,35,Man,35,middle eastern,"{'angry': 1.9002493156992743e-05, 'disgust': 8.509439740851133e-15, 'fear': 8.468202230523686e-11, 'happy': 99.99112486786395, 'sad': 1.8425174307605832e-05, 'surprise': 1.1510496020733563e-08, 'neutral': 0.008840871104798979}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111131,Non-Music\111131.jpeg,186,149,111,Man,33,black,"{'angry': 0.18822612473741174, 'disgust': 2.2235680319226958e-05, 'fear': 0.07147843134589493, 'happy': 96.83365821838379, 'sad': 0.004584111229632981, 'surprise': 1.5621454454958439, 'neutral': 1.3398857787251472}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19766,Non-Music\19766.jpeg,99,71,63,Man,30,white,"{'angry': 0.7184027769085435, 'disgust': 2.1218289038786378e-07, 'fear': 0.00579338087904942, 'happy': 0.3491524190721012, 'sad': 0.0011235009449051033, 'surprise': 82.82025065180652, 'neutral': 16.105271446076458}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2167543,Non-Music\2167543.jpeg,143,127,123,Man,25,white,"{'angry': 0.12768899323418736, 'disgust': 3.845055402962316e-05, 'fear': 0.3700918983668089, 'happy': 0.03664755495265126, 'sad': 5.483165755867958, 'surprise': 0.13012849958613515, 'neutral': 93.85223984718323}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
392011,Non-Music\392011.jpeg,159,130,113,Man,25,white,"{'angry': 4.911188781261444, 'disgust': 0.09513242985121906, 'fear': 65.21934270858765, 'happy': 2.2755399346351624, 'sad': 6.112710013985634, 'surprise': 14.284083247184753, 'neutral': 7.1020059287548065}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
432542,Non-Music\432542.jpeg,167,115,103,Man,33,white,"{'angry': 0.07418381283059716, 'disgust': 1.1082538220463789e-07, 'fear': 0.10393712436780334, 'happy': 49.416959285736084, 'sad': 17.66476035118103, 'surprise': 0.00022864248876430793, 'neutral': 32.73993730545044}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10112,Pop\10112.jpeg,104,109,99,Man,40,white,"{'angry': 17.077648639678955, 'disgust': 0.0007953934982651845, 'fear': 4.073555022478104, 'happy': 0.3739245003089309, 'sad': 10.27037501335144, 'surprise': 0.01798831799533218, 'neutral': 68.18571090698242}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10115,Pop\10115.jpeg,99,136,175,Man,28,white,"{'angry': 8.705504757494017, 'disgust': 4.3009839322342335e-05, 'fear': 14.455812540996822, 'happy': 0.005618198309270378, 'sad': 65.39001854598632, 'surprise': 0.00447553711029177, 'neutral': 11.438525404842222}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101294,Pop\101294.jpeg,178,164,136,Woman,30,white,"{'angry': 0.40250690653920174, 'disgust': 3.750413313241552e-07, 'fear': 0.9486343711614609, 'happy': 0.19670911133289337, 'sad': 2.9425015673041344, 'surprise': 0.0003265317218392738, 'neutral': 95.5093264579773}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101300,Pop\101300.jpeg,69,68,69,Man,29,asian,"{'angry': 0.8600759832606306, 'disgust': 0.0020586608433553893, 'fear': 0.7778787517773361, 'happy': 3.77597607827044, 'sad': 1.1404749685808997, 'surprise': 0.010354880104039168, 'neutral': 93.43318304021257}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101802,Pop\101802.jpeg,124,124,124,Man,31,white,"{'angry': 72.1145749092102, 'disgust': 1.3271767684841507e-06, 'fear': 0.7956506684422493, 'happy': 24.53412413597107, 'sad': 0.9701835922896862, 'surprise': 0.0010990102964569815, 'neutral': 1.5843689441680908}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102547,Pop\102547.jpeg,166,143,102,Woman,32,white,"{'angry': 73.15032482147217, 'disgust': 0.0018482036466593854, 'fear': 4.632827639579773, 'happy': 0.000606793446422671, 'sad': 15.820614993572235, 'surprise': 0.21530429366976023, 'neutral': 6.178472191095352}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102713,Pop\102713.jpeg,99,61,59,Man,26,white,"{'angry': 22.313769161701202, 'disgust': 2.1250703241548763e-05, 'fear': 8.103982359170914, 'happy': 0.007656066736672074, 'sad': 26.127350330352783, 'surprise': 0.006428801134461537, 'neutral': 43.440791964530945}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102737,Pop\102737.jpeg,153,118,79,Man,39,white,"{'angry': 0.01741624582791701, 'disgust': 1.549140676848637e-08, 'fear': 0.11226130882278085, 'happy': 0.11352341389283538, 'sad': 1.1271573603153229, 'surprise': 0.0007549971087428275, 'neutral': 98.62889051437378}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102753,Pop\102753.jpeg,189,160,141,Man,26,white,"{'angry': 1.3498996637881202, 'disgust': 0.00016909491736113614, 'fear': 44.79847016352771, 'happy': 0.008682944882738455, 'sad': 49.030020948645955, 'surprise': 0.045244294296698954, 'neutral': 4.767501158416133}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
107378,Pop\107378.jpeg,139,160,135,Man,23,latino hispanic,"{'angry': 0.13150302693247795, 'disgust': 0.0023738713935017586, 'fear': 3.930557519197464, 'happy': 93.98689866065979, 'sad': 0.6228936836123466, 'surprise': 0.02162435557693243, 'neutral': 1.3041498139500618}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
109795,Pop\109795.jpeg,67,55,42,Man,33,white,"{'angry': 0.018919341455515746, 'disgust': 8.897853614575893e-09, 'fear': 0.11052312176026442, 'happy': 0.040553252151407045, 'sad': 0.24539492427320192, 'surprise': 1.3658526587959934, 'neutral': 98.21875116601572}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
112803,Pop\112803.jpeg,172,164,155,Woman,23,white,"{'angry': 0.0031903571652946994, 'disgust': 0.001025447272695601, 'fear': 5.005267262458801, 'happy': 86.27604842185974, 'sad': 1.2131718918681145, 'surprise': 0.034174451138824224, 'neutral': 7.467123121023178}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11776,Pop\11776.jpeg,110,104,96,Man,32,white,"{'angry': 15.27586521362455, 'disgust': 0.24992527067215864, 'fear': 38.68646554270181, 'happy': 0.21419188818734217, 'sad': 44.0914090926295, 'surprise': 0.05025106665312151, 'neutral': 1.4318971816836108}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11781,Pop\11781.jpeg,110,102,95,Man,32,white,"{'angry': 21.101708710193634, 'disgust': 0.00040743916542851366, 'fear': 1.4866897836327553, 'happy': 1.1829818598926067, 'sad': 19.149141013622284, 'surprise': 0.2520024310797453, 'neutral': 56.82706832885742}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11791,Pop\11791.jpeg,146,88,55,Man,45,white,"{'angry': 9.066640585660934, 'disgust': 2.643440577543288e-07, 'fear': 0.1439274987205863, 'happy': 62.32385039329529, 'sad': 0.08540390408597887, 'surprise': 0.40213288739323616, 'neutral': 27.978050708770752}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
121215,Pop\121215.jpeg,142,141,127,Man,34,white,"{'angry': 1.2986781849669329, 'disgust': 3.373827113385368e-09, 'fear': 5.154392136135578e-05, 'happy': 94.56802574205553, 'sad': 0.004985970669404718, 'surprise': 6.771250986058208e-05, 'neutral': 4.128186650764147}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
128575,Pop\128575.jpeg,190,170,166,Man,27,middle eastern,"{'angry': 5.6502435356378555, 'disgust': 1.2796842696616295e-06, 'fear': 3.694133833050728, 'happy': 0.022696927771903574, 'sad': 46.212756633758545, 'surprise': 0.0006115224550740095, 'neutral': 44.419556856155396}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
129893,Pop\129893.jpeg,182,166,164,Woman,33,white,"{'angry': 72.48563766479492, 'disgust': 10.294979810714722, 'fear': 13.468371331691742, 'happy': 0.06921969470568001, 'sad': 1.921926997601986, 'surprise': 1.2595976702868938, 'neutral': 0.5002723075449467}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133278,Pop\133278.jpeg,71,64,54,Woman,32,white,"{'angry': 3.7860641555198526e-05, 'disgust': 1.166791325914147e-14, 'fear': 0.028372285305522382, 'happy': 0.001451143907615915, 'sad': 0.08917151135392487, 'surprise': 0.0003716173978318693, 'neutral': 99.88059997558594}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
134824,Pop\134824.jpeg,103,80,82,Woman,30,white,"{'angry': 0.7025259081274271, 'disgust': 0.000318825414069579, 'fear': 0.7436466868966818, 'happy': 0.08652154938317835, 'sad': 88.2749617099762, 'surprise': 0.001635507942410186, 'neutral': 10.190394520759583}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140627,Pop\140627.jpeg,141,127,123,Man,25,latino hispanic,"{'angry': 1.3958063907921314, 'disgust': 1.726985776606682e-07, 'fear': 2.8479186818003654, 'happy': 9.475378419665503e-05, 'sad': 8.861469477415085, 'surprise': 0.0005186276666790945, 'neutral': 86.89419031143188}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141654,Pop\141654.jpeg,138,121,97,Man,34,latino hispanic,"{'angry': 18.659427006176355, 'disgust': 0.011001848035479475, 'fear': 18.845991056679612, 'happy': 1.4128836624781682, 'sad': 54.63946516984286, 'surprise': 0.05458831506530226, 'neutral': 6.376647219258215}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142056,Pop\142056.jpeg,120,102,79,Man,28,latino hispanic,"{'angry': 5.2681658416986465, 'disgust': 4.736983783004689e-06, 'fear': 1.357587706297636, 'happy': 0.0013111464795656502, 'sad': 17.502950131893158, 'surprise': 5.035027470512432e-05, 'neutral': 75.86992979049683}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
142141,Pop\142141.jpeg,120,97,76,Man,29,white,"{'angry': 0.0026365541998529807, 'disgust': 4.261412200889936e-06, 'fear': 0.008746865933062509, 'happy': 92.02620387077332, 'sad': 0.021454023953992873, 'surprise': 0.11474497150629759, 'neutral': 7.826206833124161}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14485,Pop\14485.jpeg,149,135,119,Man,29,white,"{'angry': 0.1600055256858468, 'disgust': 0.18326914869248867, 'fear': 28.417959809303284, 'happy': 43.25653314590454, 'sad': 3.200159966945648, 'surprise': 0.004858413740294054, 'neutral': 24.777212738990784}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147988,Pop\147988.jpeg,199,193,188,Man,25,black,"{'angry': 6.828869136832338e-08, 'disgust': 1.8479670480006396e-18, 'fear': 7.963923032323905e-12, 'happy': 99.99910593032837, 'sad': 6.78166078849074e-08, 'surprise': 1.1534486039910252e-09, 'neutral': 0.0008982879990071524}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
163578,Pop\163578.jpeg,157,126,106,Man,36,middle eastern,"{'angry': 30.27539849281311, 'disgust': 0.009360535477753729, 'fear': 44.23346519470215, 'happy': 0.9339012205600739, 'sad': 3.8975048810243607, 'surprise': 2.01357863843441, 'neutral': 18.636785447597504}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
170791,Pop\170791.jpeg,193,182,182,Man,27,white,"{'angry': 2.2706201300024986, 'disgust': 4.0324293076992035, 'fear': 0.9048640727996826, 'happy': 0.021751888561993837, 'sad': 87.74171471595764, 'surprise': 2.9922185262876155e-05, 'neutral': 5.028587207198143}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
177590,Pop\177590.jpeg,212,200,177,Man,36,white,"{'angry': 0.19043947104364634, 'disgust': 0.00012601771004483453, 'fear': 1.9317111000418663, 'happy': 2.17959638684988, 'sad': 2.162790298461914, 'surprise': 0.14012008905410767, 'neutral': 93.39521527290344}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
187427,Pop\187427.jpeg,191,126,128,Man,29,middle eastern,"{'angry': 0.30447390813970016, 'disgust': 8.502982292158274e-06, 'fear': 0.5446880914830023, 'happy': 12.473168222497, 'sad': 4.3911221260501225, 'surprise': 0.00163142167995543, 'neutral': 82.2849084308689}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193589,Pop\193589.jpeg,187,167,144,Man,33,middle eastern,"{'angry': 0.6124426610767841, 'disgust': 3.767515011077194e-05, 'fear': 19.342562556266785, 'happy': 0.4549594596028328, 'sad': 8.275549858808517, 'surprise': 0.06514281267300248, 'neutral': 71.24930620193481}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
193867,Pop\193867.jpeg,162,156,152,Woman,37,white,"{'angry': 0.05634014378301799, 'disgust': 2.509005625483951e-06, 'fear': 0.0009419935850019101, 'happy': 93.85794997215271, 'sad': 0.04835553118027747, 'surprise': 0.03402174625080079, 'neutral': 6.002387776970863}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1967185,Pop\1967185.jpeg,158,120,102,Man,24,white,"{'angry': 1.3545437127504556e-05, 'disgust': 7.29788815099705e-12, 'fear': 5.267909486406097e-06, 'happy': 99.90062117576599, 'sad': 7.086452455951076e-05, 'surprise': 0.00030613637136411853, 'neutral': 0.09899087017402053}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015980,Pop\2015980.jpeg,188,186,178,Woman,25,white,"{'angry': 2.907826192677021, 'disgust': 0.004159964737482369, 'fear': 30.68700134754181, 'happy': 0.06548485835082829, 'sad': 46.62313461303711, 'surprise': 0.0036042994906893, 'neutral': 19.708789885044098}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016967,Pop\2016967.jpeg,144,91,79,Woman,31,white,"{'angry': 0.9184340946376324, 'disgust': 2.1727213805888823e-06, 'fear': 1.2369664385914803, 'happy': 0.015171716222539544, 'sad': 2.078375034034252, 'surprise': 0.007083739910740405, 'neutral': 95.74397206306458}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2063518,Pop\2063518.jpeg,107,106,112,Woman,46,white,"{'angry': 0.04237681569065899, 'disgust': 5.279220616216662e-06, 'fear': 6.271693110466003, 'happy': 38.452062010765076, 'sad': 0.46563316136598587, 'surprise': 49.42474067211151, 'neutral': 5.343484878540039}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
206939,Pop\206939.jpeg,59,35,24,Man,29,white,"{'angry': 0.0020174955352558754, 'disgust': 4.1343796740095015e-13, 'fear': 0.000170188457104814, 'happy': 0.0072664312028791755, 'sad': 0.022835409617982805, 'surprise': 0.5751576274633408, 'neutral': 99.39255118370056}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2075314,Pop\2075314.jpeg,140,109,102,Man,33,white,"{'angry': 0.4358475096523762, 'disgust': 5.373978595457629e-06, 'fear': 4.615325108170509, 'happy': 0.012583743955474347, 'sad': 93.43600869178772, 'surprise': 1.974146179861691e-06, 'neutral': 1.500236801803112}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2090842,Pop\2090842.jpeg,87,96,122,Man,32,white,"{'angry': 11.479037255048752, 'disgust': 0.00016196595424844418, 'fear': 17.772378027439117, 'happy': 7.691069692373276, 'sad': 30.471602082252502, 'surprise': 0.04029973933938891, 'neutral': 32.54545032978058}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
211854,Pop\211854.jpeg,114,100,87,Man,25,white,"{'angry': 0.49406735377415145, 'disgust': 3.799955421444682e-06, 'fear': 0.6940534752043173, 'happy': 0.0806727843946388, 'sad': 2.9333177839707005, 'surprise': 0.014531927583779549, 'neutral': 95.7833526005359}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2168818,Pop\2168818.jpeg,36,43,62,Man,31,white,"{'angry': 3.8396683521568775e-05, 'disgust': 4.133079642421045e-09, 'fear': 1.9015986563175602e-07, 'happy': 99.99992847442627, 'sad': 2.731367203523405e-05, 'surprise': 1.421859296968364e-07, 'neutral': 6.369515404003323e-06}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
